Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,EmailBouncedReason,EmailBouncedDate,Jigsaw,ContactSource,TitleType,DepartmentGroup,BuyerAttributes,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
c425e8f3-cdec-4c68-982b-c13c7581bc49,d49afe24-72f2-4708-a033-1965ef512787,Oran,Shawna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(142) 419-0687,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+471@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c463ec73-f516-4204-83a9-8f439cbe5b53,84e06c4d-1c48-4d2f-885e-60940b99db6f,Toiboid,Ardella,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3911,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+428@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c4a2d745-6a50-4cd5-a76f-020c0ce34222,cd63405b-489a-4d4f-bf7f-2a20adad5456,Aleksandr,Bethena,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9889,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+485@gmail.com,Financial Advisor,#N/A,#N/A,#N/A,1978-12-18,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c4ba8a11-a32e-4d67-904e-0ebb456a08bf,b8d21752-f0e0-4906-9191-6033ab74049e,Ferdie,Joane,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4012,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+749@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c4ba950c-6dd6-4c57-bd37-8d03550ba064,a802a625-4080-40fb-b088-19efb18331a7,Morlee,Josy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,87 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+126@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c58e177b-00ff-4c3d-a6b1-03587b332917,38669415-6bbb-4177-976e-91b0d255898e,Titus,Clare,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4049,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+813@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c6625706-9f7e-4e38-9e7d-83f06cbe3b0a,203ff87e-cb03-4dea-bf22-5ec94453d3c1,Prince,Gipsy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2001 Blake Street,Denver,CO,80205,USA,#N/A,#N/A,#N/A,(735) 993-6716,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+35@gmail.com,EVP & Chief Legal Officer & Corporate Secretary,#N/A,#N/A,#N/A,#N/A,"Peter Carter has served as Delta’s Executive Vice President, Chief Legal Officer and Corporate Secretary since July 2015. As Chief Legal Officer, Peter oversees Delta’s legal and government affairs worldwide.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c6836319-7e0b-45f9-8ee2-89fe3a8111d3,8518b807-a204-4f71-a857-af1ee0f1f6ba,Otes,Reena,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3941,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+509@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c6f9560a-0660-44e3-9081-4c45e01c0b49,ac74df6f-fad7-4bd8-a606-eeb0f45dbd01,Gregor,Jennie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+67@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c71fdab6-88b1-473b-bbb2-9c3c9affb7c8,0f3a4ac0-5f1d-4958-8669-aedd66cef3a1,Ephrem,Pearl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(452) 563-0143,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+186@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Chuck Robbins is the Chief Executive Officer of Cisco and a member of its Board of Directors. He assumed the role on July 26, 2015.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c73d7996-b2b7-4d37-b3b2-45f41ff15680,f07dfce0-270d-4aaa-85b0-040c1569b0d7,Bank,Rheba,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3973,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+647@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c7528772-6fe7-4843-8768-75c46d547182,078d194d-98c9-441d-97a0-fc6709abf638,Temple,Paulina,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4008,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+717@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c769d60d-64ae-46e8-93ce-5580cf8a1976,450e9378-424f-4fab-ae6e-3b3ff90eb2ea,Lane,Denise,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(150) 973-1240,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+522@gmail.com,"SVP, Marketing & Sales",#N/A,#N/A,#N/A,1974-11-25,"Mr. Barth became Senior Vice President, Marketing & Sales on July 1, 2015. He is responsible for PMI’s global marketing strategies and sales activities.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c7dbc66e-22da-4e05-8dca-a252650846c9,838f977b-7602-4ea3-a759-3488d07ea9ba,Udale,Patty,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3987,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+661@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c8a5d6a2-7a06-431e-b506-9ea2ba70de5a,35a9ad50-5afd-4508-a97a-b5d8ba915c69,Keith,Ashlee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 East 161st Street,Bronx,NY,10451,USA,#N/A,#N/A,#N/A,(658) 113-2312,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+84@gmail.com,"SVP, General Counsel & Secretary",#N/A,#N/A,#N/A,#N/A,"Mr. John A. Attaway, Jr., has been the General Counsel and Secretary of Publix Super Markets Inc. since January 1, 2005 and Senior Vice President since January 1, 2005. Mr. Attaway served as a Corporate Counsel of Publix Super Markets Inc. until May 2000.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c952cd49-1410-4211-a9f6-ad073ea2b7ee,4edb158e-f962-42dd-ac2a-f5f5baf46841,Kevin,Elmira,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 6944 8811,(03) 6944 8811,0415 401 790,#N/A,#N/A,(03) 6944 8811,jmanningcongagdo+785@gmail.com,General Counsel,Legal,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cb403d5b-6ed6-48c1-a727-6f2e9370b7c4,0e8512ac-27c3-4940-b9b0-962f6eb07b4f,Sly,Lucila,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(581) 804-2887,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+285@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Alain Monié is the chief executive officer of Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cbc51b2f-2072-40a4-8835-4648ec8dec97,ff8efadb-8a56-4b1d-b254-5f745af9fac4,Andre,Susi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1701 Bryant Street,Denver,CO,80204,USA,#N/A,#N/A,#N/A,(813) 361-2014,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+670@gmail.com,"GVP, CAO & General Counsel",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cc033855-7297-4f3e-8294-5096413de2f5,39a5f6b9-a18b-4ee0-a1e7-b276f715a1cb,Prent,Guinna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(484)576-8706,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+203@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cc10afb7-f5a6-4c45-95b2-38c49de52515,e8ed56e3-5309-46cc-9ce0-f1726239cb00,Osbourne,Adiana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+41 22 343 80 14,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+563@gmail.com,COO,#N/A,#N/A,#N/A,1976-09-26,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cc556db5-eb76-4d39-90d2-7267382050f9,5f6e013d-e183-43f1-8f2e-62d04707c1a1,Clayborn,Dorris,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4058,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+849@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ccfe1a1b-c4b9-428e-8910-4a92fcf2e977,57205e96-d186-40f4-a621-2f371f6f9425,Erick,Wynn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,80 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+77@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cd1ac89a-ea47-4335-b73d-5fe66d8b214f,55894b8e-12e0-4fa7-9101-252f247b50fb,Vasili,Halimeda,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4063,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+854@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cd699dfd-ddf1-4f27-b148-32a4b584d2e0,55894b8e-12e0-4fa7-9101-252f247b50fb,Ebeneser,Dorree,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,200 Elizabeth Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 8973 7103,(03) 8973 7103,0429 358 528,#N/A,#N/A,(03) 8973 7103,jmanningcongagdo+7@gmail.com,"Senior Director, Services",Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ce9df684-1f83-4c6a-9e8a-361a4ff8227c,6ebd52fd-5fce-4109-9f18-a2250084b1e4,Glendon,Elinor,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3928,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+496@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cf7c42be-7fd3-435b-8370-a02f7f02e6e2,54e2e79b-cdf5-4e93-803c-3982434a45e9,Sterling,Emmeline,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,201 Sussex Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(581) 384-1645,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+271@gmail.com,COO,#N/A,#N/A,#N/A,1996-06-15,"Xuong Nguyen was appointed as Chief Operating Officer of the Company in October 2015. Prior to that he served as Executive Vice President of the FCM Division of INTL FCStone Financial Inc., a subsidiary of the Company, as well as Chief Operating Officer of additional subsidiaries of the Company.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cf978e88-4b29-4fb9-81b5-9c6de063907c,0290fced-80b6-4c20-9bb6-c400314f3f78,Raoul,Zaria,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0383 7228120,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+550@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d09967dd-cd1f-4c2a-9fe6-4eba895c1b93,9f32138d-d239-44e6-9816-e517b35a66b7,Gael,Lilla,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,347 Don Shula Drive,Miami Gardens,FL,33056,USA,#N/A,#N/A,#N/A,(235) 392-0037,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+773@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"John H. Hammergren is chairman, president and chief executive officer of McKesson Corporation. He was elected president and CEO in 2001 and chairman in 2002.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d0a6fac0-8dfc-44b0-ad22-fad1dbf2a6da,9c0595c3-f3ba-42af-9761-1f1cf81dadac,Norbert,Thekla,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0109,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+212@gmail.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d161c4b1-93d8-4bf9-8624-7d9e1d3c391f,bd5e2e4b-0734-45b9-a427-837ec4999aba,Loydie,Chere,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(247) 387-5114,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+416@gmail.com,"EVP, General Counsel",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d211b2a7-7b99-4c88-a00f-bfcf2096d7d3,7ec94dc0-9562-4b73-bd10-82dedc360f09,Winston,Susannah,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(256) 531-2958,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+282@gmail.com,"CEO, Chairperson",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d2c6e5ae-8431-4395-8503-8ce0e1e2fda5,a9f41b2a-a06e-49f9-9469-8f9aa9f5475a,Ware,Desiree,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4037,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+801@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d2c838f8-a845-4a64-9408-dda0552e7e28,9a5c0462-7d1b-4249-b38b-d8fee3a52a45,Earle,Sherilyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1701 Bryant Street,Denver,CO,80204,USA,#N/A,#N/A,#N/A,(851) 704-7552,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+668@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,John Flannery is the Chairman and Chief Executive Officer of GE. Flannery is GE’s eleventh CEO and the company’s tenth Chairman.,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d310d317-ff6f-4611-b046-475499b013fb,02cc958d-8847-454e-abe2-238ebe49cdbc,Errick,Emmalynne,#N/A,66 Beckenham St,Canley Vale,NSW,2166,Australia,#N/A,#N/A,#N/A,66 Beckenham St,Canley Vale,NSW,2166,Australia,#N/A,#N/A,#N/A,(02) 7084 6511,(02) 7084 6511,0425 431 725,#N/A,#N/A,(02) 7084 6511,jmanningcongagdo+840@gmail.com,Director of Business Development,Business Development,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d3cb8d4a-251c-4802-be72-2f0b4e70f70d,026612b2-880f-4457-a934-74c082417120,Grant,Phaidra,#N/A,6 Rush St,Woollahra,NSW,2025,Australia,#N/A,#N/A,#N/A,6 Rush St,Woollahra,NSW,2025,Australia,#N/A,#N/A,#N/A,(02) 7324 6069,(02) 7324 6069,0413 398 529,#N/A,#N/A,(02) 7324 6069,jmanningcongagdo+46@gmail.com,EVP Business Development,Business Development,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d59b74cc-d2eb-4c16-892a-039af9e84df5,0d854576-00f2-4703-aa47-0ec2266f8594,Hiram,Ebba,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,89 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+167@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d67c51da-ea2b-434a-86c2-ff34d8c960d6,81b825ec-df84-4f42-907b-02c39c802a0b,Earlie,Lucienne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+477@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d71d5caf-eed3-4463-b03b-847f15c19a0f,a802a625-4080-40fb-b088-19efb18331a7,Ruggiero,Amanda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+628@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d8d1da95-35b8-4789-8c64-7d0d302e5ff2,cd63405b-489a-4d4f-bf7f-2a20adad5456,Pembroke,Celinka,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9898,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+484@gmail.com,CTO,#N/A,#N/A,#N/A,2004-09-26,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d9ea161d-22b9-4e9e-9b8a-0026f27468ae,e08878da-c224-4866-8104-c9bb483becbe,Harald,Bren,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+642@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
da012d2b-c7bd-405a-9557-708e3893a352,e8ed56e3-5309-46cc-9ce0-f1726239cb00,Morley,Dynah,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+41 22 343 80 14,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+562@gmail.com,COO,#N/A,#N/A,#N/A,1975-09-27,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
da429d14-bd41-4ee3-b8ce-040b5085e568,e911cfb9-d4f3-4e43-a427-f7f8d95b4864,Zacharias,Justina,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,(03) 6638 7322,(03) 6638 7322,0415 580 870,#N/A,#N/A,(03) 6638 7322,jmanningcongagdo+788@gmail.com,CEO,CEO,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
dafbfe12-cc65-42f2-8fff-3facaf9054e6,89c33163-5cb6-47d9-b380-7c6347486897,Steven,Veradis,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4015,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+752@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
dc8919a5-d008-4d18-9293-3a95ec38d094,a802a625-4080-40fb-b088-19efb18331a7,Wilbert,Hali,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+629@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
